Rank	Latitude	Longitude
1080	13.03974	77.66355
1081	13.03967	77.66354
1082	13.03961	77.66354
1083	13.03953	77.66353
1084	13.03945	77.66353
1085	13.03939	77.66353
1086	13.03933	77.66353
1087	13.03927	77.66353
1088	13.03922	77.66353
1089	13.03916	77.66353
1090	13.03909	77.66353
1091	13.03900	77.66353
1092	13.03894	77.66353
1093	13.03886	77.66353
1094	13.03878	77.66353
1095	13.03871	77.66353
1096	13.03864	77.66353
1097	13.03856	77.66353
1098	13.03849	77.66351
1099	13.03843	77.66351
1100	13.03838	77.66350
1101	13.03832	77.66350
1102	13.03823	77.66349
1103	13.03814	77.66349
1104	13.03808	77.66348
1105	13.03802	77.66347
1106	13.03796	77.66347
1107	13.03791	77.66346
1108	13.03785	77.66346
1109	13.03778	77.66346
1110	13.03771	77.66346
1111	13.03765	77.66346
1112	13.03759	77.66345
1113	13.03752	77.66345
1114	13.03746	77.66345
1115	13.03739	77.66344
1116	13.03733	77.66344
1117	13.03727	77.66344
1118	13.03721	77.66344
1119	13.03714	77.66344
1120	13.03709	77.66343
1121	13.03703	77.66343
1122	13.03698	77.66343
1123	13.03691	77.66343
1124	13.03686	77.66343
1125	13.03680	77.66343
1126	13.03672	77.66343
1127	13.03667	77.66342
1128	13.03660	77.66342
1129	13.03653	77.66343
1130	13.03646	77.66343
1131	13.03638	77.66343
1132	13.03631	77.66343
1133	13.03626	77.66343
1134	13.03618	77.66343
1135	13.03613	77.66343
1136	13.03606	77.66343
1137	13.03600	77.66343
1138	13.03592	77.66343
1139	13.03587	77.66343
1140	13.03580	77.66344
1141	13.03572	77.66344
1142	13.03567	77.66344
1143	13.03560	77.66343
1144	13.03552	77.66343
1145	13.03544	77.66342
1146	13.03538	77.66340
