Rank	Latitude	Longitude
1015	12.99967	77.70287
1016	12.99967	77.70281
1017	12.99967	77.70274
1018	12.99967	77.70269
1019	12.99967	77.70263
1020	12.99967	77.70257
1021	12.99967	77.70250
1022	12.99967	77.70244
1023	12.99967	77.70238
1024	12.99967	77.70233
1025	12.99968	77.70228
1026	12.99969	77.70222
1027	12.99969	77.70217
1028	12.99970	77.70212
1029	12.99971	77.70206
1030	12.99971	77.70200
1031	12.99971	77.70195
1032	12.99971	77.70190
1033	12.99971	77.70183
1034	12.99971	77.70176
1035	12.99971	77.70171
1036	12.99971	77.70165
1037	12.99971	77.70159
1038	12.99971	77.70153
1039	12.99970	77.70148
1040	12.99970	77.70142
1041	12.99970	77.70136
1042	12.99971	77.70131
1043	12.99972	77.70124
1044	12.99972	77.70119
1045	12.99973	77.70113
1046	12.99973	77.70108
1047	12.99973	77.70103
1048	12.99973	77.70097
1049	12.99973	77.70092
1050	12.99973	77.70086
1051	12.99973	77.70081
1052	12.99973	77.70076
1053	12.99974	77.70070
1054	12.99974	77.70065
1055	12.99975	77.70058
1056	12.99975	77.70052
1057	12.99975	77.70046
1058	12.99976	77.70040
1059	12.99976	77.70035
1060	12.99977	77.70029
1061	12.99977	77.70024
1062	12.99977	77.70018
1063	12.99977	77.70012
1064	12.99977	77.70006
1065	12.99976	77.70000
1066	12.99976	77.69995
1067	12.99976	77.69989
1068	12.99976	77.69983
1069	12.99977	77.69978
1070	12.99977	77.69973
1071	12.99977	77.69968
1072	12.99977	77.69963
1073	12.99977	77.69957
1074	12.99979	77.69950
1075	12.99980	77.69944
1076	12.99980	77.69937
1077	12.99980	77.69932
1078	12.99986	77.69931
1079	12.99993	77.69932
1080	12.99999	77.69932
1081	13.00006	77.69933
1082	13.00011	77.69934
1083	13.00018	77.69934
1084	13.00024	77.69934
1085	13.00029	77.69936
1086	13.00035	77.69936
1087	13.00041	77.69937
1088	13.00046	77.69937
1089	13.00052	77.69936
1090	13.00058	77.69937
1091	13.00063	77.69937
1092	13.00069	77.69937
1093	13.00074	77.69937
1094	13.00081	77.69937
1095	13.00086	77.69938
1096	13.00092	77.69939
1097	13.00099	77.69941
1098	13.00105	77.69942
1099	13.00110	77.69944
1100	13.00115	77.69945
1101	13.00121	77.69946
1102	13.00127	77.69948
1103	13.00133	77.69949
1104	13.00138	77.69951
1105	13.00144	77.69952
1106	13.00151	77.69954
1107	13.00157	77.69954
1108	13.00163	77.69955
1109	13.00170	77.69956
1110	13.00175	77.69958
1111	13.00182	77.69960
1112	13.00188	77.69961
1113	13.00194	77.69962
1114	13.00200	77.69963
1115	13.00206	77.69963
1116	13.00212	77.69964
1117	13.00217	77.69965
1118	13.00223	77.69966
1119	13.00229	77.69966
1120	13.00235	77.69967
1121	13.00240	77.69968
1122	13.00245	77.69968
1123	13.00252	77.69968
1124	13.00258	77.69970
1125	13.00264	77.69971
1126	13.00271	77.69971
1127	13.00277	77.69972
1128	13.00282	77.69973
1129	13.00289	77.69974
1130	13.00295	77.69974
1131	13.00300	77.69975
1132	13.00305	77.69975
1133	13.00311	77.69976
1134	13.00317	77.69976
1135	13.00322	77.69977
1136	13.00328	77.69977
1137	13.00333	77.69978
1138	13.00339	77.69978
1139	13.00344	77.69978
1140	13.00350	77.69980
